facility_type,facility_name,facility_id
交通,大新,sz0301f031
交通,灵芝,sz0301f032
交通,高新中,sz0301f033
交通,洪浪北,sz0301f034
交通,打石一路,sz0301f035
交通,西丽高铁站,sz0301f036
交通,鲤鱼门,sz0301f037
交通,新安,sz0301f038
商业,缤纷商业中心,sz0301f039
商业,振业星海商业广场,sz0301f040
商业,海雅缤纷城(宝安店),sz0301f041
商业,南山欢乐颂Fun2,sz0301f042
商业,汉京中心SOMA,sz0301f043
商业,麦德龙宝安店,sz0301f044
商业,天虹商场(常兴店),sz0301f045
商业,天虹商场(南山常兴店),sz0301f046
商业,勤诚达K+广场(宝安店),sz0301f047
商业,大新休闲广场,sz0301f048
商业,中洲购物中心,sz0301f049
商业,山姆深圳前海店,sz0301f050
商业,宝安仟里食家,sz0301f051
商业,深圳大悦城,sz0301f052
商业,龙海商业广场,sz0301f053
商业,星宇时代前海购物中心,sz0301f054
商业,东方银座广场,sz0301f055
商业,T湾体验中心,sz0301f056
商业,天虹商场(创业店),sz0301f057
教育,【幼儿园】豪方天际幼儿园,sz0301f058
教育,【中学】南山实验园丁学校,sz0301f059
教育,【中学】深圳艺术学校(南山校区),sz0301f060
教育,【中学】深圳南山实验教育集团麒麟二中,sz0301f061
教育,【幼儿园】培乐幼儿园,sz0301f062
教育,【幼儿园】深圳市南山区同乐华泰幼儿园,sz0301f063
教育,【幼儿园】深圳市晶晶汇金艺术幼儿园,sz0301f064
教育,【幼儿园】宝安区新城幼儿园,sz0301f065
教育,【幼儿园】金色童年艺术幼儿园(凯虹中路),sz0301f066
教育,【小学】深圳市南头城小学,sz0301f067
教育,【小学】深圳市南山区南头城学校,sz0301f068
教育,【幼儿园】马家龙幼儿园,sz0301f069
教育,【幼儿园】深圳市南头城幼儿园,sz0301f070
教育,【小学】深圳市宝城小学,sz0301f071
教育,【幼儿园】小百灵幼儿园,sz0301f072
教育,【幼儿园】深圳市福田区菁菁托儿所,sz0301f073
教育,【幼儿园】宝安幼教集团第十三分园,sz0301f074
教育,【幼儿园】莲城幼儿园,sz0301f075
教育,【幼儿园】南海幼儿园,sz0301f076
教育,【幼儿园】小明珠幼儿园(中山西街),sz0301f077
教育,【中学】宝安中学(集团)外国语学校,sz0301f078
教育,【中学】南山实验教育集团-麒麟中学,sz0301f079
教育,【幼儿园】深圳市南山区麒麟第二幼儿园,sz0301f080
教育,【小学】南山实验学校麒麟(小学部),sz0301f081
教育,【中学】南头中学,sz0301f082
教育,【幼儿园】朵孚国际婴幼儿公学(科技园店),sz0301f083
教育,【幼儿园】麒麟幼儿园,sz0301f084
教育,【幼儿园】宝乐幼儿园,sz0301f085
教育,【幼儿园】新安街道天之幼儿园,sz0301f086
教育,【小学】深圳市南山区粤海福林小学,sz0301f087
教育,【幼儿园】深圳市南山区元凤幼儿园,sz0301f088
教育,【幼儿园】特蕾新豪方幼儿园,sz0301f089
教育,【幼儿园】兴华幼儿园新安湖分园,sz0301f090
教育,【中学】宝安中学(集团)初中部,sz0301f091
教育,【幼儿园】宝安区兴华幼儿园(总园),sz0301f092
教育,【小学】宝民小学,sz0301f093
教育,【幼儿园】海丽达新安湖幼儿园,sz0301f094
教育,【幼儿园】世纪星振业星海幼儿园,sz0301f095
教育,【幼儿园】新锦安幼儿园,sz0301f096
教育,【中学】深圳市宝安中学(集团),sz0301f097
教育,【幼儿园】海滨幼儿园(前海路),sz0301f098
教育,【幼儿园】深圳市宝安区新安爱乐幼儿园(总园),sz0301f099
教育,【中学】深圳市南山区荔香学校,sz0301f100
教育,【中学】深圳市宝安区实验学校(集团)海乐实验学校,sz0301f101
教育,【幼儿园】南山区教育科学研究院附属第二幼儿园,sz0301f102
教育,【幼儿园】悠然天地幼儿园,sz0301f103
教育,【中学】深圳市南山为明学校,sz0301f104
教育,【幼儿园】宝安区兴华幼儿园(紫云分园),sz0301f105
教育,【幼儿园】兴华紫云分园,sz0301f106
教育,【小学】新安湖小学,sz0301f107
教育,【幼儿园】爱乐幼儿园(海乐分园),sz0301f108
教育,【幼儿园】甲岸村幼儿园,sz0301f109
教育,【幼儿园】东方丽珠中英文幼儿园(关口正街),sz0301f110
教育,【幼儿园】育星幼儿园(紫岸阁西南),sz0301f111
教育,【幼儿园】特蕾新帝景幼儿园,sz0301f112
教育,【小学】深圳市南头镇大新小学,sz0301f113
教育,【幼儿园】深圳市南山区教科院附属幼儿园,sz0301f114
教育,【幼儿园】中南幼儿园,sz0301f115
教育,【小学】宝中外国语学校新蕾小学,sz0301f116
教育,【幼儿园】奥德思幼儿园,sz0301f117
教育,【中学】前海国王国际学校,sz0301f118
教育,【幼儿园】安乐幼儿园(安乐一街),sz0301f119
教育,【小学】深圳市南山实验学校南头小学,sz0301f120
教育,【幼儿园】佳华书苑幼儿园,sz0301f121
教育,【中学】深圳市新安中学(集团)初中部,sz0301f122
教育,【幼儿园】深圳市南山区星海为明幼儿园,sz0301f123
教育,【幼儿园】冠城幼儿园,sz0301f124
教育,【幼儿园】龙海第二幼儿园,sz0301f125
教育,【幼儿园】深圳市南山区机关幼儿园,sz0301f126
教育,【小学】深圳市宝安区灵芝小学,sz0301f127
教育,【幼儿园】深圳市南山区南头街道前海社区机关幼儿园,sz0301f128
教育,【幼儿园】深圳市中佳星海幼儿园,sz0301f129
教育,【幼儿园】宝安幼教集团第八幼儿园兴华幼儿园勤诚达分园,sz0301f130
教育,【小学】前海小学,sz0301f131
教育,【幼儿园】灵芝生态幼儿园,sz0301f132
教育,【小学】深圳市前海港湾小学,sz0301f133
教育,【幼儿园】深圳市宝安区新安凯旋城幼儿园,sz0301f134
教育,【幼儿园】爱琳幼儿园(宝安大道),sz0301f135
教育,【中学】深圳市宝安中学(集团)海滨中学,sz0301f136
教育,【幼儿园】南山区机关幼儿园早期教育实验基地,sz0301f137
教育,【中学】深圳市宝安区实验学校,sz0301f138
教育,【幼儿园】新安中心幼儿园(乐平路),sz0301f139
教育,【幼儿园】龙海第一幼儿园,sz0301f140
教育,【幼儿园】南山外国语学校(集团)科技幼儿园一部(翠溪路),sz0301f141
教育,【小学】深圳市南山区松坪第二小学,sz0301f142
教育,【幼儿园】天天成长乐教园,sz0301f143
教育,【幼儿园】恒爱幼儿园,sz0301f144
教育,【幼儿园】留仙嘉园幼儿园,sz0301f145
教育,【幼儿园】儿童之家幼儿园,sz0301f146
教育,【幼儿园】南山区大新康苑幼儿园,sz0301f147
教育,【幼儿园】深圳大学幼儿园,sz0301f148
教育,【幼儿园】绿海名都幼儿园,sz0301f149
教育,【幼儿园】锦福幼儿园,sz0301f150
教育,【小学】宝安区实验学校(集团)安乐小学,sz0301f151
教育,【幼儿园】深圳市南山区创新幼儿园,sz0301f152
教育,【幼儿园】西岸观邸幼儿园,sz0301f153
教育,【小学】深圳市南山区华府小学,sz0301f154
教育,【幼儿园】深圳市宝安区建安新村幼儿园(集团)童悦幼儿园,sz0301f155
教育,【中学】南山区前海学校中学部,sz0301f156
教育,【中学】深圳(南山)中加学校,sz0301f157
教育,【幼儿园】华萃幼儿园,sz0301f158
教育,【幼儿园】明日之星幼儿园(学府路),sz0301f159
教育,【幼儿园】科苑幼儿园(科华路),sz0301f160
教育,【幼儿园】深圳市宝安区新安街道建设幼儿园,sz0301f161
教育,【幼儿园】建兴楼建设幼儿园,sz0301f162
教育,【幼儿园】宝安区新城幼儿园(中洲分园),sz0301f163
教育,【中学】冠华育才学校,sz0301f164
教育,【幼儿园】深圳市南山区大新幼儿园,sz0301f165
教育,【小学】前海学校(小学部),sz0301f166
教育,【幼儿园】宝安幼教集团第十四幼儿园,sz0301f167
教育,【幼儿园】宝安区家长学校天鹿幼儿园分校,sz0301f168
教育,【中学】冠华育才学校(初中部),sz0301f169
教育,【幼儿园】深圳市宝安区新安创业一村幼儿园(留仙一路),sz0301f170
教育,【幼儿园】深圳市宝安区天鹿幼儿园,sz0301f171
医疗,南山区中医院,sz0301f172
医疗,宝安区妇女儿童活动中心,sz0301f173
医疗,深圳市宝安区人民医院,sz0301f174
医疗,深圳和美妇儿科医院,sz0301f175
医疗,深圳春天阳光医院,sz0301f176
医疗,婚前孕前保健中心,sz0301f177
医疗,深圳市宝安人民医院(集团)-建安院区,sz0301f178
医疗,深圳市南山区人民医院,sz0301f179
医疗,中国医学科学院阜外医院深圳医院,sz0301f180
医疗,眼依青少年视光中心,sz0301f181
医疗,南方医科大学深圳医院,sz0301f182
交通,华强创意产业园,sz0901f001
交通,茶林路口,sz0901f002
交通,南凤派出所,sz0901f003
交通,朝凤光侨路口,sz0901f004
交通,光明凤凰学校,sz0901f005
交通,朝凤光侨路口(招呼站),sz0901f006
交通,华强创意园首末站,sz0901f007
交通,汇业光侨路口,sz0901f008
交通,同观路,sz0901f009
交通,光明科技公园总站,sz0901f010
交通,光明科技工业总站,sz0901f011
交通,光明城站东广场,sz0901f012
交通,光明城,sz0901f013
交通,凤凰居委会,sz0901f014
交通,汇业光侨路口(招呼站),sz0901f015
交通,招商局智慧城,sz0901f016
交通,光明公安分局,sz0901f017
交通,华强创意产业园北,sz0901f018
交通,东江科技园,sz0901f019
交通,光明城总站①,sz0901f020
交通,育新学校,sz0901f021
交通,育新学校正门,sz0901f022
交通,观光路口,sz0901f023
交通,光侨龙大桥洞,sz0901f024
交通,光明区城市展示馆,sz0901f025
交通,汇业科技园东(招呼站),sz0901f026
交通,汇业科技园东,sz0901f027
交通,虹桥公园南,sz0901f028
交通,虹桥公园,sz0901f029
交通,光明大第,sz0901f030
交通,光明留学生创业园,sz0901f031
交通,光明外国语学校北门,sz0901f032
交通,传麒山,sz0901f033
交通,华夏,sz0901f034
交通,市中医院,sz0901f035
交通,凤凰城,sz0901f036
交通,光明小镇,sz0901f037
交通,长圳,sz0901f038
交通,光明大街,sz0901f039
商业,光明蓝鲸世界,sz0901f040
商业,万达广场(深圳光明店),sz0901f041
商业,光明N次方公园,sz0901f042
商业,光明广场,sz0901f043
商业,正力时代广场,sz0901f044
教育,【中学】深圳市育新学校,sz0901f045
教育,【幼儿园】光明新区一级幼儿园,sz0901f046
教育,【幼儿园】深圳市光明区传麒山幼儿园,sz0901f047
教育,【幼儿园】光明大第幼儿园,sz0901f048
教育,【幼儿园】光明新区光明大地幼儿园打黄打非工作站,sz0901f049
教育,【幼儿园】科语幼儿园,sz0901f050
教育,【幼儿园】青苹果幼儿园(塘家南路),sz0901f051
教育,【幼儿园】深圳市光明区凤凰塘家幼儿园,sz0901f052
教育,【幼儿园】深圳市光明区凤凰城实验学校塘家幼儿园,sz0901f053
教育,【幼儿园】碧眼幼儿园,sz0901f054
教育,【幼儿园】光明碧湖幼儿园,sz0901f055
教育,【中学】深圳实验学校(光明部),sz0901f056
教育,【幼儿园】明安幼儿园,sz0901f057
教育,【幼儿园】深圳市光明实验幼儿园,sz0901f058
教育,【小学】深圳市光明小学,sz0901f059
教育,【幼儿园】深圳市光明区科裕幼儿园,sz0901f060
教育,【中学】深圳市光明中学,sz0901f061
教育,【幼儿园】深圳市光明区悦府幼儿园,sz0901f062
教育,【幼儿园】深圳市光明区第四幼教集团科梦幼儿园,sz0901f063
教育,【幼儿园】深圳市光明区玖龙台幼儿园,sz0901f064
教育,【中学】深圳市光明中学-初中部,sz0901f065
教育,【幼儿园】深圳市光明区光明碧园幼儿园,sz0901f066
教育,【幼儿园】深圳市光明区锦程幼儿园,sz0901f067
教育,【中学】深圳市光明区凤凰城实验学校,sz0901f068
教育,【幼儿园】深圳市光明区韵雅幼儿园,sz0901f069
教育,【幼儿园】深圳市光明区荟城幼儿园,sz0901f070
教育,【幼儿园】深圳市光明区光明壹号幼儿园,sz0901f071
教育,【幼儿园】深圳市光明区新地中央幼儿园,sz0901f072
教育,【小学】东周小学,sz0901f073
教育,【中学】深圳中学光明科学城学校,sz0901f074
教育,【幼儿园】深圳市光明区第五幼教集团玉塘同德幼儿园,sz0901f075
教育,【小学】深圳市光明区尚美小学,sz0901f076
教育,【小学】华南师范大学附属光明星河小学,sz0901f077
医疗,深圳市中医院(光明院区),sz0901f078
医疗,中国科学院大学深圳医院(东院区),sz0901f079
交通,海上田园南,sz0402f001
交通,会展城,sz0402f002
交通,沙福毓秀路口,sz0402f003
交通,会展城地铁站临时站,sz0402f004
交通,国展北,sz0402f005
交通,海上田园东,sz0402f006
交通,国展,sz0402f007
商业,百盛佳购物广场(鸿桥花园东店),sz0402f008
商业,会展湾花园里(东城广场店),sz0402f009
商业,炜东城购物中心(沙井店),sz0402f010
商业,天虹商场,sz0402f011
商业,新沙天虹购物中心,sz0402f012
教育,【幼儿园】沙井锦程幼儿园,sz0402f013
教育,【幼儿园】深圳市和民幼儿园,sz0402f014
教育,【幼儿园】鸿桥金贝和一幼儿园,sz0402f015
教育,【幼儿园】福海东城幼儿园,sz0402f016
教育,【幼儿园】铭阳启慧森林幼儿园,sz0402f017
教育,【中学】深圳市宝安中学(集团)龙津中学,sz0402f018
教育,【幼儿园】民主幼儿园(民主新村三巷),sz0402f019
教育,【幼儿园】深圳市宝安区福海纯水岸幼儿园,sz0402f020
教育,【幼儿园】深圳市宝安区沙井蚝乡幼儿园,sz0402f021
教育,【幼儿园】南沙幼儿园(和山路),sz0402f022
教育,【小学】翻身实验学校(西校区),sz0402f023
教育,【幼儿园】崛起第六幼儿园,sz0402f024
教育,【中学】立才实验学校,sz0402f025
教育,【幼儿园】宝安区沙井尚城幼儿园,sz0402f026
教育,【幼儿园】深圳市立才幼儿园,sz0402f027
教育,【幼儿园】金贝幼儿园,sz0402f028
医疗,深圳市中西医结合医院和一社区健康服务中心,sz0402f029
交通,悦龙华府,sz0501f001
交通,宝龙街道办,sz0501f002
交通,宝龙派出所,sz0501f003
交通,景园公寓,sz0501f004
交通,锦龙大道,sz0501f005
交通,实益达工业园,sz0501f006
交通,多利高新科技园,sz0501f007
交通,宝龙南总站,sz0501f008
交通,精锭科技园,sz0501f009
交通,新中桥工业园,sz0501f010
交通,老大坑,sz0501f011
交通,方正微电子,sz0501f012
交通,南同大道宝龙六路口,sz0501f013
交通,沙湖路口,sz0501f014
交通,宝龙公馆公交首末站,sz0501f015
交通,坪山澳子头村,sz0501f016
交通,尚荣科技,sz0501f017
交通,宝龙,sz0501f018
交通,宝龙同乐,sz0501f019
交通,锦龙,sz0501f020
交通,坪山,sz0501f021
交通,六和,sz0501f022
交通,新和,sz0501f023
商业,天虹商场(坪山店),sz0501f024
商业,益田假日世界(坪山店),sz0501f025
教育,【幼儿园】悦龙华府幼儿园,sz0501f026
教育,【幼儿园】深圳市龙岗区宝龙街道南同幼儿园,sz0501f027
教育,【幼儿园】蓝钻幼儿园,sz0501f028
教育,【幼儿园】浪花幼儿园(宝丰路),sz0501f029
教育,【中学】坪山高级中学,sz0501f030
教育,【幼儿园】深圳市坪山区桂园幼儿园,sz0501f031
教育,【幼儿园】深圳市坪山区东成幼儿园,sz0501f032
教育,【幼儿园】坪山图书馆儿童公园分馆,sz0501f033
教育,【幼儿园】深圳市坪山区润合幼儿园,sz0501f034
教育,【幼儿园】爱诚幼儿园,sz0501f035
教育,【幼儿园】深圳市宝其乐幼儿园,sz0501f036
教育,【中学】深圳市坪山区科源实验学校,sz0501f037
教育,【幼儿园】深圳市坪山区立高幼儿园,sz0501f038
教育,【幼儿园】深圳市坪山区金尊幼儿园,sz0501f039
教育,【小学】兴华小学,sz0501f040
教育,【幼儿园】彩虹幼儿园(新和路),sz0501f041
教育,【中学】深圳市坪山区中山中学,sz0501f042
教育,【小学】深圳市坪山区日新小学(深圳市坪山区六联小学过渡校区),sz0501f043
教育,【小学】深圳市坪山区日新小学(深圳市坪山区六联小学过渡校区)-西南门,sz0501f044
教育,【幼儿园】南方第一幼儿园,sz0501f045
教育,【小学】深圳市坪山区中山小学,sz0501f046
教育,【幼儿园】金运幼儿园,sz0501f047
教育,【幼儿园】深圳市坪山区立源幼儿园,sz0501f048
教育,【幼儿园】坪山区新城幼儿园,sz0501f049
教育,【幼儿园】坪山区第一幼教集团第四分园,sz0501f050
教育,【幼儿园】深圳市坪山区滨河幼儿园,sz0501f051
教育,【幼儿园】同乐第一幼儿园,sz0501f052
教育,【幼儿园】金宝贝幼儿园(同乐水田路),sz0501f053
教育,【幼儿园】英豪幼儿园(沿河路),sz0501f054
教育,【幼儿园】深圳市坪山区第一幼教集团第二幼儿园,sz0501f055
教育,【幼儿园】京基幼儿园,sz0501f056
教育,【幼儿园】深圳市龙岗区宝龙街道宝澜雅苑幼儿园,sz0501f057
教育,【小学】深圳市坪山区向阳小学,sz0501f058
教育,【幼儿园】深圳市坪山区万樾幼儿园,sz0501f059
教育,【幼儿园】深圳市坪山区新合幼儿园,sz0501f060
教育,【幼儿园】深圳市龙岗区龙岗街道同乐幼儿园,sz0501f061
教育,【幼儿园】同心第一幼儿园,sz0501f062
教育,【小学】坪山六联小学,sz0501f063
教育,【幼儿园】深圳市龙岗区宝龙街道同心第一幼儿园,sz0501f064
教育,【幼儿园】坪山六联幼儿园,sz0501f065
教育,【幼儿园】飞西幼儿园,sz0501f066
教育,【幼儿园】碧湖春天幼儿园,sz0501f067
教育,【幼儿园】深圳市坪山区碧湖幼儿园,sz0501f068
教育,【小学】深圳市坪山区科悦实验小学,sz0501f069
教育,【幼儿园】鹏翔幼儿园,sz0501f070
教育,【幼儿园】同心第三幼儿园,sz0501f071
教育,【幼儿园】同乐大风车幼儿园,sz0501f072
教育,【中学】深圳市坪山区新合实验学校,sz0501f073
教育,【幼儿园】佳华幼儿园,sz0501f074
教育,【幼儿园】朗悦幼儿园,sz0501f075
教育,【幼儿园】金色阳光幼儿园,sz0501f076
教育,【幼儿园】金麦穗幼儿园,sz0501f077
教育,【幼儿园】坪山中心幼儿园,sz0501f078
教育,【幼儿园】同心第四幼儿园,sz0501f079
医疗,深圳市龙岗区骨科医院(宝龙院区),sz0501f080
医疗,深圳和济医院,sz0501f081
医疗,深圳市坪山区人民医院(新院区),sz0501f082
交通,龙东地铁站,sz0501f083
交通,龙东,sz0501f084
交通,赤石岗小区东,sz0501f085
交通,同富爱南路口,sz0501f086
交通,同乐高速路口,sz0501f087
交通,石湖龙居民小组,sz0501f088
交通,赤石岗小区,sz0501f089
交通,同心实验学校,sz0501f090
交通,四季阳光,sz0501f091
交通,名星学校,sz0501f092
交通,恒裕嘉城,sz0501f093
交通,大埔老围,sz0501f094
交通,龙岗义乌总站,sz0501f095
交通,大埔二村,sz0501f096
交通,源盛路北,sz0501f097
交通,龙东公园,sz0501f098
交通,龙东社区,sz0501f099
交通,富业商品批发城,sz0501f100
交通,义乌小商品市场,sz0501f101
交通,同乐工业区,sz0501f102
交通,新塘围,sz0501f103
交通,梨园,sz0501f104
交通,双龙,sz0501f105
商业,天虹商场(龙岗双龙店),sz0501f106
商业,人人购物广场(富德店),sz0501f107
教育,【幼儿园】爱馨幼儿园,sz0501f108
教育,【幼儿园】赤石岗幼儿园,sz0501f109
教育,【幼儿园】睿光智爱幼儿园,sz0501f110
教育,【幼儿园】深圳市龙岗区启臣幼儿园,sz0501f111
教育,【幼儿园】美丽童画幼儿园,sz0501f112
教育,【幼儿园】龙岗区龙东第三幼儿园,sz0501f113
教育,【幼儿园】童星幼儿园(源盛路),sz0501f114
教育,【幼儿园】深圳市龙岗区中骏蓝湾翠岭幼儿园,sz0501f115
教育,【幼儿园】深圳市龙岗区中骏蓝湾晶晶幼儿园,sz0501f116
教育,【小学】龙岗区同心实验学校,sz0501f117
教育,【幼儿园】龙东大埔幼儿园,sz0501f118
教育,【幼儿园】龙东第二幼儿园,sz0501f119
教育,【幼儿园】龙东东方幼儿园(金井路),sz0501f120
教育,【幼儿园】龙湖第一幼儿园,sz0501f121
教育,【幼儿园】深圳市龙东幼儿园,sz0501f122
教育,【幼儿园】金龙幼儿园(同富路),sz0501f123
教育,【幼儿园】童心幼儿园,sz0501f124
教育,【幼儿园】深圳市龙岗区金沙幼儿园,sz0501f125
教育,【幼儿园】龙新第二幼儿园,sz0501f126
教育,【幼儿园】金龙第二幼儿园,sz0501f127
教育,【幼儿园】龙东第四幼儿园,sz0501f128
教育,【中学】深圳市建文外国语学校,sz0501f129
教育,【幼儿园】深圳市龙岗区龙岗街道辰星幼儿园,sz0501f130
教育,【幼儿园】深圳市龙岗区宝龙街道同心第二幼儿园,sz0501f131
教育,【小学】才德学校,sz0501f132
教育,【幼儿园】才德幼儿园,sz0501f133
教育,【幼儿园】龙新第一幼儿园,sz0501f134
教育,【幼儿园】爱尔幼儿园,sz0501f135
教育,【幼儿园】英皇幼儿园,sz0501f136
教育,【幼儿园】龙湖第二幼儿园,sz0501f137
教育,【幼儿园】龙岗街道中心幼儿园,sz0501f138
教育,【小学】建文小学,sz0501f139
教育,【幼儿园】龙东第一幼儿园,sz0501f140
教育,【幼儿园】龙新第三幼儿园,sz0501f141
教育,【幼儿园】三和幼儿园(龙南路),sz0501f142
教育,【幼儿园】远洋之星幼儿园,sz0501f143
教育,【小学】深圳市龙岗中心学校,sz0501f144
教育,【幼儿园】新生第二幼儿园,sz0501f145
教育,【幼儿园】龙岗区怡龙枫景幼儿园,sz0501f146
教育,【幼儿园】同德第一幼儿园,sz0501f147
教育,【幼儿园】培英幼儿园,sz0501f148
教育,【中学】龙岗中学,sz0501f149
教育,【幼儿园】深圳市龙岗区龙岗街道文峯幼儿园,sz0501f150
教育,【幼儿园】南联第一幼儿园,sz0501f151
教育,【幼儿园】深圳市龙岗区龙岗街道建新幼儿园,sz0501f152
教育,【幼儿园】新生第一幼儿园(滨河路校区),sz0501f153
教育,【幼儿园】龙岗菁菁幼儿园,sz0501f154
教育,【幼儿园】幸福里幼儿园,sz0501f155
教育,【幼儿园】满京华喜悦里幼儿园,sz0501f156
教育,【幼儿园】深圳市龙岗区龙岗街道八仙岭幼儿园,sz0501f157
教育,【幼儿园】龙岗幼儿园(福宁路),sz0501f158
教育,【幼儿园】深圳市龙岗区龙岗街道锦龙幼儿园,sz0501f159
教育,【中学】平冈中学,sz0501f160
教育,【幼儿园】格致天成幼儿园,sz0501f161
教育,【幼儿园】南联第四幼儿园,sz0501f162
医疗,深圳颐爱医院,sz0501f163
医疗,深圳市龙岗中心医院,sz0501f164
交通,鹅公岭市场,sz0502f001
交通,鹅公岭社区,sz0502f002
交通,鹅溪小学,sz0502f003
交通,汉成,sz0502f004
交通,天鹅路口,sz0502f005
交通,世纪工业区,sz0502f006
交通,特发天鹅湖畔,sz0502f007
交通,特发天鹅湖公交首末站,sz0502f008
交通,新南大岭,sz0502f009
交通,深大附属华南医院,sz0502f010
交通,倍光工业园,sz0502f011
交通,华南医院住院部,sz0502f012
交通,凤岗,sz0502f013
商业,熙璟城购物中心,sz0502f014
商业,万达广场(深圳龙岗店),sz0502f015
商业,凤凰商业广场(凤凰大道店),sz0502f016
商业,华东城维茂购物中心(怡安中路店),sz0502f017
商业,雁田黄河百货,sz0502f018
商业,天虹商场(平湖店),sz0502f019
教育,【幼儿园】鹅公岭第一幼儿园,sz0502f020
教育,【幼儿园】鹅溪幼儿园,sz0502f021
教育,【幼儿园】鹅公岭幼儿园,sz0502f022
教育,【小学】深圳市鹅溪小学,sz0502f023
教育,【幼儿园】特发天鹅湖畔公立幼儿园,sz0502f024
教育,【幼儿园】金鸣幼儿园,sz0502f025
教育,【幼儿园】平湖金湖幼儿园,sz0502f026
教育,【幼儿园】福苑幼儿园,sz0502f027
教育,【幼儿园】北斗星幼儿园,sz0502f028
教育,【幼儿园】华南之星幼儿园,sz0502f029
教育,【幼儿园】深圳市龙岗区平湖茗萃幼儿园,sz0502f030
教育,【幼儿园】七彩城堡幼儿园,sz0502f031
教育,【小学】深圳市龙岗区平湖凤凰山小学,sz0502f032
教育,【幼儿园】御峰园幼儿园,sz0502f033
教育,【幼儿园】熙璟城幼儿园,sz0502f034
教育,【幼儿园】童欣幼儿园,sz0502f035
教育,【幼儿园】求进幼儿园,sz0502f036
教育,【幼儿园】平湖村幼儿园,sz0502f037
教育,【幼儿园】深圳市金博幼儿园,sz0502f038
教育,【幼儿园】新围幼儿园,sz0502f039
教育,【幼儿园】才华幼儿园,sz0502f040
教育,【幼儿园】新南幼儿园(新和一巷),sz0502f041
教育,【幼儿园】新和幼儿园,sz0502f042
教育,【小学】新南小学,sz0502f043
教育,【中学】深圳菁华中英文实验中学(新校区),sz0502f044
教育,【幼儿园】阳光理想幼儿园,sz0502f045
教育,【中学】平湖中心学校,sz0502f046
教育,【小学】深圳市龙岗区平湖街道白坭坑小学,sz0502f047
教育,【中学】龙岗区平湖中学,sz0502f048
教育,【幼儿园】深圳市龙岗区平湖街道新木第二幼儿园,sz0502f049
教育,【幼儿园】深圳市龙岗区平湖街道新榕幼儿园,sz0502f050
教育,【小学】东莞市凤岗镇雁田小学,sz0502f051
教育,【幼儿园】金摇篮幼儿园(祥新东路),sz0502f052
教育,【幼儿园】蒲公英辅城坳幼儿园,sz0502f053
教育,【幼儿园】童歌幼儿园,sz0502f054
教育,【幼儿园】锦冠华庭幼儿园,sz0502f055
教育,【幼儿园】文华九号院馆幼儿园,sz0502f056
教育,【幼儿园】南园幼儿园(新村路),sz0502f057
教育,【幼儿园】蒲公英金色童年幼儿园,sz0502f058
教育,【幼儿园】平湖街道金御雅园幼儿园,sz0502f059
教育,【幼儿园】新木第三幼儿园,sz0502f060
教育,【幼儿园】新木幼儿园,sz0502f061
教育,【幼儿园】白坭坑幼儿园,sz0502f062
教育,【幼儿园】梧桐树幼儿园,sz0502f063
医疗,深圳大学附属华南医院,sz0502f064
医疗,深圳华侨医院,sz0502f065
交通,华南数字谷(招呼站),sz0702f001
交通,华南数字谷公交首末站,sz0702f002
交通,南坑,sz0702f003
交通,南坑地铁站,sz0702f004
交通,龙岸花园,sz0702f005
交通,星光之约,sz0702f006
交通,家和花园,sz0702f007
交通,光雅园地铁站西,sz0702f008
交通,光雅园地铁站,sz0702f009
交通,光雅园,sz0702f010
交通,五和雅南路口,sz0702f011
交通,华南实验学校,sz0702f012
交通,星河雅宝总站,sz0702f013
交通,星河WORLDA座广场,sz0702f014
交通,华南物流,sz0702f015
交通,雅园路口,sz0702f016
交通,雅宝,sz0702f017
交通,民治,sz0702f018
交通,白石龙,sz0702f019
交通,五和,sz0702f020
交通,梅林关,sz0702f021
交通,民乐,sz0702f022
交通,坂田,sz0702f023
交通,深圳北站,sz0702f024
交通,坂田北,sz0702f025
交通,民治北,sz0702f026
商业,8号仓奥特莱斯,sz0702f027
商业,星河WORLD·COCOPark(坂田店),sz0702f028
商业,天虹商场(民治店),sz0702f029
商业,阳光湾畔,sz0702f030
商业,宝银商业广场,sz0702f031
商业,星河COCO City(民治店),sz0702f032
商业,上河坊·港澳湾,sz0702f033
商业,海达和成购物广场,sz0702f034
商业,天虹百货(民治大道店),sz0702f035
商业,玖龙荟,sz0702f036
商业,湾畔Mall购物中心,sz0702f037
商业,嘉熙业广场,sz0702f038
商业,华凯百货(江南店),sz0702f039
商业,岁宝百货(1881店),sz0702f040
商业,百易广场,sz0702f041
商业,1881MALL(民治店),sz0702f042
商业,坂田万科广场,sz0702f043
商业,max city百佳华购物中心(坂田店),sz0702f044
商业,缤果空间,sz0702f045
商业,坂田商业广场,sz0702f046
商业,乐汇时尚广场,sz0702f047
商业,天虹商场(坂田店),sz0702f048
商业,深圳民治壹方里,sz0702f049
商业,优城购物中心(民治店),sz0702f050
商业,绿景佐阾香颂购物中心,sz0702f051
教育,【幼儿园】龙岸花园幼儿园,sz0702f052
教育,【幼儿园】深圳市龙华区实验幼教集团和风轩幼儿园,sz0702f053
教育,【小学】龙飞小学,sz0702f054
教育,【幼儿园】奥林幼儿园,sz0702f055
教育,【幼儿园】深圳市龙华区华南实验学校附属春华四季幼儿园,sz0702f056
教育,【幼儿园】深圳市民治碧水龙庭幼儿园,sz0702f057
